ID,N/U,F/J,DaysLastBuy,ValueLastBuy,NumberOfPayments,FinishPaying,DaysLastService,NumberOfBuys,NumberOfServices,TotalSalesSpending,TotalServicesSpending,KM,Results
14813,N,F,2235.0,51200.0,0.0,2235.0,283.0,1,24,51200.0,4489.13,2,0.0
14814,N,F,2197.0,52500.0,0.0,2197.0,1037.0,2,5,105000.0,1994.3000000000002,23000,0.0
14815,N,F,2220.0,165000.0,0.0,2220.0,275.0,6,16,1458000.0,14266.82,77303,0.0
14816,N,F,2221.0,54500.0,0.0,2221.0,1654.0,4,16,223800.0,5424.1900000000005,41034,0.0
14817,N,F,2241.0,68500.0,0.0,2241.0,2072.0,2,1,137000.0,169.64,1219,0.0
14818,N,F,2198.0,52000.0,0.0,2198.0,,4,0,624000.0,0.0,0,0.0
14819,N,F,2241.0,38400.0,0.0,2241.0,486.0,3,5,230400.0,2905.8999999999996,80159,0.0
14820,N,F,2186.0,36400.0,0.0,2186.0,1099.0,5,4,364000.0,1723.68,20795,0.0
14821,N,F,2221.0,34710.0,0.0,2221.0,311.0,4,15,107120.0,6430.7300000000005,62017,0.0
14822,N,F,2249.0,58000.0,0.0,2249.0,960.0,3,9,174000.0,5384.65,69991,0.0
14823,N,F,2186.0,71000.0,0.0,2186.0,,1,0,71000.0,0.0,0,0.0
14824,N,F,2267.0,59900.0,0.0,2267.0,,1,0,419300.0,0.0,0,0.0
14825,N,F,2267.0,53000.0,0.0,2267.0,,3,5,318000.0,1410.94,47117,0.0
14826,N,F,2241.0,37900.0,0.0,2241.0,1682.0,1,4,37900.0,817.89,20102,0.0
14827,N,F,2186.0,47930.0,0.0,2186.0,,3,0,143790.0,0.0,0,0.0
14828,N,F,2241.0,55400.0,0.0,2241.0,,1,0,55400.0,0.0,0,0.0
14829,N,F,2186.0,51900.0,0.0,2186.0,,2,0,103800.0,0.0,0,0.0
14830,N,F,2221.0,52000.0,0.0,2221.0,2334.0,2,2,104000.0,150.0,22219,0.0
14831,N,F,2222.0,52300.0,0.0,2222.0,1507.0,3,3,156900.0,1412.1799999999998,15777,0.0
14832,N,F,2242.0,39500.0,0.0,2242.0,2157.0,1,1,39500.0,93.56,2105,0.0
14833,N,F,2237.0,57500.0,0.0,2237.0,,3,0,172500.0,0.0,0,0.0
14834,U,F,2187.0,39000.0,0.0,2187.0,,1,0,39000.0,0.0,0,0.0
14835,U,F,2242.0,61500.0,0.0,2242.0,,1,0,61500.0,0.0,0,0.0
14836,N,F,2242.0,67700.0,0.0,2242.0,,1,0,67700.0,0.0,0,0.0
14837,N,F,2222.0,36900.0,0.0,2222.0,1932.0,1,3,36900.0,782.96,10848,0.0
14838,N,F,2267.0,38150.0,0.0,2267.0,569.0,5,14,212450.0,3949.72,30333,0.0
14839,N,F,2242.0,55900.0,0.0,2242.0,,1,0,111800.0,0.0,0,0.0
14840,U,F,2222.0,53000.0,0.0,2222.0,2144.0,2,2,212000.0,1678.0,39954,0.0
14841,N,F,2270.0,67800.0,0.0,2270.0,,1,0,542400.0,0.0,0,0.0
14842,N,F,2250.0,44000.0,0.0,2250.0,1480.0,1,5,88000.0,1645.2,6795,0.0
14843,N,F,2237.0,40000.0,0.0,2237.0,1808.0,1,2,40000.0,506.88,10376,0.0
14844,N,F,2267.0,44000.0,0.0,2267.0,,3,9,396000.0,4084.1200000000003,50556,0.0
14845,N,F,2267.0,77700.0,0.0,2267.0,276.0,3,3,466200.0,2304.98,4605,0.0
14846,U,F,2237.0,23000.0,0.0,2237.0,,1,0,23000.0,0.0,0,0.0
14847,U,F,2267.0,28000.0,0.0,2267.0,,2,0,56000.0,0.0,0,0.0
14848,N,F,2242.0,56000.0,0.0,2242.0,132.0,3,20,168000.0,16697.089999999997,159987,0.0
14849,N,F,2237.0,68000.0,0.0,2237.0,2427.0,2,2,136000.0,1134.98,39496,0.0
14850,N,F,2237.0,97400.0,0.0,2237.0,1349.0,3,19,279520.0,8636.529999999999,40297,0.0
14851,N,F,2187.0,52500.0,0.0,2187.0,1437.0,3,3,157500.0,600.5,16833,0.0
14852,N,F,2187.0,68000.0,0.0,2187.0,255.0,1,13,68000.0,6571.709999999999,80049,0.0
14853,N,F,2222.0,68500.0,0.0,2222.0,1983.0,8,9,1542000.0,4609.5,9839,0.0
14854,U,F,2269.0,40000.0,0.0,2269.0,,2,0,160000.0,0.0,0,0.0
14855,N,F,2223.0,199400.0,0.0,2223.0,1536.0,4,4,797600.0,28.0,13989,0.0
14856,N,F,2188.0,53500.0,0.0,2188.0,134.0,1,6,53500.0,2787.09,55453,0.0
14857,N,F,2223.0,55500.0,0.0,2223.0,2037.0,5,7,503200.0,7109.860000000001,9395,0.0
14858,N,F,2243.0,98200.0,0.0,2243.0,6455.0,2,5,589200.0,0.0,42436,0.0
14859,N,F,2223.0,37000.0,0.0,2223.0,1082.0,2,6,74000.0,988.82,17128,0.0
14860,U,F,2243.0,53000.0,0.0,2243.0,,2,0,106000.0,0.0,0,0.0
14861,U,F,2238.0,32800.0,0.0,2238.0,,1,0,32800.0,0.0,0,0.0
14862,N,F,2243.0,36900.0,0.0,2243.0,1605.0,3,8,110700.0,2253.58,41217,0.0
14863,N,F,2243.0,94000.0,0.0,2243.0,,1,0,188000.0,0.0,0,0.0
14864,N,F,2243.0,57000.0,0.0,2243.0,,1,0,57000.0,0.0,0,0.0
14865,N,F,2223.0,59000.0,0.0,2223.0,226.0,2,9,118000.0,5810.249999999999,29650,0.0
14866,N,F,2254.0,53000.0,0.0,2254.0,2076.0,4,2,212000.0,670.96,10257,0.0
14867,N,J,2274.0,114000.0,0.0,2274.0,,1,0,912000.0,0.0,0,0.0
14868,N,F,2271.0,51000.0,0.0,2271.0,269.0,3,2,153000.0,1132.1100000000001,23004,0.0
14869,N,F,2246.0,98200.0,0.0,2246.0,,4,0,392800.0,0.0,0,0.0
14870,N,F,2203.0,49200.0,0.0,2203.0,1449.0,3,4,442800.0,3395.73,14320,0.0
14871,N,F,2226.0,53400.0,0.0,2226.0,933.0,3,9,160200.0,4096.25,46498,0.0
14872,N,F,2241.0,59000.0,0.0,2241.0,2060.0,3,2,177000.0,620.0,10250,0.0
14873,N,F,2274.0,68300.0,0.0,2274.0,,1,0,546400.0,0.0,0,0.0
14874,N,F,2247.0,48000.0,0.0,2247.0,,3,0,144000.0,0.0,0,0.0
14875,N,F,2192.0,48800.0,0.0,2192.0,322.0,4,26,326800.0,7565.120000000001,15927,0.0
14876,N,F,2255.0,69500.0,0.0,2255.0,,5,0,299000.0,0.0,0,0.0
14877,N,J,2227.0,118000.0,0.0,2227.0,3658.0,3,3,346490.0,0.0,1218,0.0
14878,N,F,2273.0,96100.0,0.0,2273.0,,2,0,384400.0,0.0,0,0.0
14879,N,F,2192.0,68200.0,0.0,2192.0,,3,0,584700.0,0.0,0,0.0
14880,N,F,2272.0,47350.0,0.0,2272.0,,5,0,473500.0,0.0,0,0.0
14881,U,F,2192.0,36455.0,0.0,2192.0,,1,0,36455.0,0.0,0,0.0
14882,N,F,2192.0,55500.0,0.0,2192.0,175.0,3,10,166500.0,3830.46,117157,0.0
14883,N,F,2247.0,62000.0,0.0,2247.0,1996.0,4,1,248000.0,950.0,10922,0.0
14884,N,F,2247.0,50000.0,0.0,2247.0,,3,0,150000.0,0.0,0,0.0
14885,N,F,2192.0,36900.0,0.0,2192.0,1422.0,1,4,36900.0,1045.3,27284,0.0
14886,N,F,2242.0,65500.0,0.0,2242.0,1821.0,4,5,262000.0,1076.99,20116,0.0
14887,N,F,2273.0,53350.0,0.0,2273.0,159.0,1,7,53350.0,2850.44,5969,0.0
14888,U,F,2227.0,40000.0,0.0,2227.0,,2,0,80000.0,0.0,0,0.0
14889,N,F,2192.0,71000.0,0.0,2192.0,,1,0,71000.0,0.0,0,0.0
14890,N,F,2193.0,53300.0,0.0,2193.0,1471.0,3,2,479700.0,3136.5299999999997,12700,0.0
14891,N,F,2228.0,60700.0,0.0,2228.0,,1,0,60700.0,0.0,0,0.0
14892,N,F,2193.0,55590.0,0.0,2193.0,,5,0,555900.0,0.0,0,0.0
14893,N,F,2274.0,58996.15,0.0,2274.0,293.0,3,3,353976.9,1452.9,65419,0.0
14894,N,F,2243.0,49000.0,0.0,2243.0,1810.0,2,3,98000.0,551.9300000000001,20400,0.0
14895,N,F,2248.0,46650.0,0.0,2248.0,1612.0,3,3,139950.0,1114.5500000000002,28370,0.0
14896,N,F,2228.0,97000.0,0.0,2228.0,,3,14,291000.0,7393.42,58013,0.0
14897,N,F,2276.0,68300.0,0.0,2276.0,,2,0,1092800.0,0.0,0,0.0
14898,N,F,2228.0,52100.0,0.0,2228.0,1983.0,3,2,156300.0,250.28,10580,0.0
14899,N,F,2256.0,51500.0,0.0,2256.0,,2,0,309000.0,0.0,0,0.0
14900,U,F,2248.0,67000.0,0.0,2248.0,3310.0,3,2,201000.0,323.95,20029,0.0
14901,N,F,2276.0,60500.0,0.0,2276.0,,2,0,968000.0,0.0,0,0.0
14902,N,F,2228.0,54000.0,0.0,2228.0,1113.0,3,11,162000.0,4175.7300000000005,90015,0.0
14903,N,F,2274.0,39500.0,0.0,2274.0,566.0,1,21,79000.0,11049.259999999998,91298,0.0
14904,N,F,2248.0,41400.0,0.0,2248.0,1844.0,1,6,41400.0,649.28,20380,0.0
14905,N,F,2229.0,51000.0,0.0,2229.0,2062.0,3,3,153000.0,400.0,9888,0.0
14906,N,F,2229.0,37400.0,0.0,2229.0,589.0,2,21,74800.0,7908.9,69761,0.0
14907,N,J,2229.0,67000.0,0.0,2229.0,2570.0,2,2,121500.0,1212.82,30241,0.0
14908,N,F,2194.0,56500.0,0.0,2194.0,192.0,3,6,678000.0,10688.080000000002,40999,0.0
14909,N,F,2194.0,52300.0,0.0,2194.0,283.0,4,5,627600.0,6377.670000000001,9074,0.0
14910,N,F,2249.0,61000.0,0.0,2249.0,399.0,3,7,183000.0,2823.18,152909,0.0
14911,N,F,2249.0,52500.0,0.0,2249.0,1858.0,4,2,420000.0,1732.0,20396,0.0
14912,N,F,2249.0,55520.0,0.0,2249.0,,1,0,55520.0,0.0,0,0.0
14913,N,F,2277.0,51000.0,0.0,2277.0,,1,0,408000.0,0.0,0,0.0
14914,N,F,2194.0,77000.0,0.0,2194.0,,4,0,855000.0,0.0,0,0.0
14915,N,F,2229.0,35364.83,0.0,2229.0,,2,0,70729.66,0.0,0,0.0
14916,N,F,2277.0,64500.0,0.0,2277.0,,1,0,516000.0,0.0,0,0.0
14917,N,F,2230.0,44000.0,0.0,2230.0,1596.0,2,5,88000.0,903.0,32455,0.0
14918,N,F,2275.0,68800.0,0.0,2275.0,,3,0,206400.0,0.0,0,0.0
14919,N,F,2195.0,69000.0,0.0,2195.0,1064.0,3,11,207000.0,2324.12,71914,0.0
14920,U,F,2250.0,43500.0,0.0,2250.0,,2,0,70750.0,0.0,0,0.0
14921,N,F,2250.0,70000.0,0.0,2250.0,863.0,2,6,140000.0,2395.86,50014,0.0
14922,N,F,2250.0,34990.0,0.0,2250.0,1877.0,1,2,34990.0,312.07,9801,0.0
14923,N,F,2250.0,97570.0,0.0,2250.0,,3,0,292710.0,0.0,0,0.0
14924,N,F,2230.0,204800.0,0.0,2230.0,1864.0,4,18,701400.0,7716.24,22133,0.0
14925,U,F,2250.0,49300.0,0.0,2250.0,1914.0,4,1,197200.0,0.0,37759,0.0
14926,N,F,2258.0,70500.0,0.0,2258.0,780.0,4,4,564000.0,5878.540000000001,90057,0.0
14927,U,F,2276.0,36500.0,0.0,2276.0,,1,0,109500.0,0.0,0,0.0
14928,N,F,2275.0,49300.0,0.0,2275.0,,1,0,98600.0,0.0,0,0.0
14929,N,F,2195.0,53000.0,0.0,2195.0,1239.0,3,4,318000.0,3598.98,50381,0.0
14930,U,F,2230.0,50000.0,0.0,2230.0,1946.0,1,2,100000.0,1120.0,71874,0.0
14931,N,F,2275.0,68200.0,0.0,2275.0,,1,0,341000.0,0.0,0,0.0
14932,N,F,2277.0,78300.0,0.0,2277.0,2136.0,4,5,580000.0,3288.6400000000003,10784,0.0
14933,U,F,2250.0,41000.0,0.0,2250.0,,4,0,164000.0,0.0,0,0.0
14934,N,F,2258.0,96000.0,0.0,2258.0,,4,0,724000.0,0.0,0,0.0
14935,N,F,2258.0,68500.0,0.0,2258.0,2157.0,3,1,205500.0,0.0,1940,0.0
14936,N,F,2250.0,98200.0,0.0,2250.0,,1,0,98200.0,0.0,0,0.0
14937,N,F,2250.0,39000.0,0.0,2250.0,3842.0,3,1,162200.0,0.0,50,0.0
14938,N,F,2195.0,34200.0,0.0,2195.0,,1,0,34200.0,0.0,0,0.0
14939,N,F,2250.0,38836.0,0.0,2250.0,5613.0,1,2,38836.0,0.0,0,0.0
14940,N,F,2233.0,60900.0,0.0,2233.0,414.0,1,6,60900.0,3117.38,22705,0.0
14941,N,F,2233.0,59000.0,0.0,2233.0,1905.0,3,6,177000.0,2910.75,30107,0.0
14942,N,F,2248.0,69000.0,0.0,2248.0,1390.0,3,8,414000.0,3592.0200000000004,50629,0.0
14943,N,F,2278.0,97800.0,0.0,2278.0,,1,0,195600.0,0.0,0,0.0
14944,U,F,2248.0,41000.0,0.0,2248.0,,5,0,162000.0,0.0,0,0.0
14945,N,F,2198.0,68700.0,0.0,2198.0,,2,0,274800.0,0.0,0,0.0
14946,N,F,2198.0,51890.0,0.0,2198.0,1281.0,5,17,524660.0,10705.62,50402,1.0
14947,U,F,2253.0,36000.0,0.0,2253.0,,10,0,295500.0,0.0,0,0.0
14948,N,F,2233.0,55900.0,0.0,2233.0,1443.0,5,10,432200.0,6922.16,34421,0.0
14949,N,F,2253.0,59000.0,0.0,2253.0,1884.0,3,11,177000.0,791.59,4807,0.0
14950,N,F,2233.0,69400.0,0.0,2233.0,1023.0,3,4,416400.0,3418.4,9130,0.0
14951,N,F,2281.0,59600.0,0.0,2281.0,,1,0,476800.0,0.0,0,0.0
14952,N,F,2253.0,59200.0,0.0,2253.0,5557.0,2,1,81200.0,0.0,1,0.0
14953,N,F,2253.0,51700.0,0.0,2253.0,,2,5,103400.0,1485.04,17601,0.0
14954,N,F,2211.0,52500.0,0.0,2211.0,,2,0,210000.0,0.0,0,0.0
14955,N,F,2234.0,45000.0,0.0,2234.0,,3,12,135000.0,3969.51,56559,0.0
14956,N,F,2254.0,205000.0,0.0,2254.0,,1,0,205000.0,0.0,0,0.0
14957,N,F,2249.0,53500.0,0.0,2249.0,,3,8,160500.0,4594.04,34967,0.0
14958,N,F,2254.0,78560.0,0.0,2254.0,455.0,3,5,235680.0,2960.21,59430,0.0
14959,N,F,2254.0,114600.0,0.0,2254.0,1710.0,3,6,343800.0,2170.79,40799,0.0
14960,N,F,2234.0,78000.0,0.0,2234.0,1606.0,9,8,654000.0,2933.5,21111,0.0
14961,U,F,2262.0,32990.0,0.0,2262.0,,2,0,65980.0,0.0,0,0.0
14962,N,F,2254.0,79000.0,0.0,2254.0,1343.0,5,6,395000.0,2932.82,36748,0.0
14963,N,F,2282.0,68000.0,0.0,2282.0,,1,0,544000.0,0.0,0,0.0
14964,N,F,2279.0,47500.0,0.0,2279.0,1518.0,6,10,287800.0,2533.46,41200,0.0
14965,N,F,2282.0,64200.0,0.0,2282.0,,1,0,513600.0,0.0,0,0.0
14966,U,F,2254.0,37500.0,0.0,2254.0,,2,0,150000.0,0.0,0,0.0
14967,N,F,2255.0,39300.0,0.0,2255.0,,1,0,39300.0,0.0,0,0.0
14968,N,F,2281.0,40434.0,0.0,2281.0,350.0,3,18,121302.0,6468.35,62932,0.0
14969,N,F,2283.0,68000.0,0.0,2283.0,,2,0,1088000.0,0.0,0,0.0
14970,N,F,2235.0,69000.0,0.0,2235.0,2054.0,3,1,207000.0,900.0,1933,0.0
14971,N,F,2235.0,41400.0,0.0,2235.0,1889.0,3,3,248400.0,1229.74,24316,0.0
14972,N,F,2255.0,46000.0,0.0,2255.0,,3,0,276000.0,0.0,0,0.0
14973,U,F,2235.0,62000.0,0.0,2235.0,564.0,3,7,372000.0,2951.58,48562,0.0
14974,N,F,2255.0,32590.0,0.0,2255.0,,1,0,32590.0,0.0,0,0.0
14975,N,F,2283.0,68000.0,0.0,2283.0,,2,0,1088000.0,0.0,0,0.0
14976,N,F,2200.0,52400.0,0.0,2200.0,1058.0,1,5,157200.0,6055.950000000001,22322,0.0
14977,N,F,2280.0,69000.0,0.0,2280.0,739.0,2,4,138000.0,3331.98,43507,0.0
14978,N,F,2201.0,78200.0,0.0,2201.0,1250.0,2,6,312800.0,4553.400000000001,40251,0.0
14979,N,F,2256.0,70000.0,0.0,2256.0,1897.0,8,12,520000.0,4976.0,10227,0.0
14980,N,F,2256.0,37740.0,0.0,2256.0,377.0,2,18,75480.0,5276.349999999999,70222,0.0
14981,U,F,2256.0,40000.0,0.0,2256.0,2113.0,1,2,40000.0,276.76,40793,0.0
14982,N,F,2282.0,37110.0,0.0,2282.0,1917.0,2,3,148440.0,476.9,6555,0.0
14983,N,F,2236.0,211000.0,0.0,2236.0,346.0,3,13,633000.0,7463.15,22669,0.0
14984,N,F,2281.0,38764.0,0.0,2281.0,2841.0,4,12,182764.0,1708.79,30259,0.0
14985,N,F,2201.0,97000.0,0.0,2201.0,,1,0,291000.0,0.0,0,0.0
14986,N,F,2236.0,205000.0,0.0,2236.0,1225.0,4,23,790000.0,25158.48,30666,0.0
14987,N,F,2201.0,69000.0,0.0,2201.0,,3,0,207000.0,0.0,0,0.0
14988,N,F,2201.0,52500.0,0.0,2201.0,,1,1,52500.0,0.0,30948,0.0
14989,N,F,2252.0,44700.0,0.0,2252.0,1863.0,5,4,236100.0,833.75,10213,0.0
14990,N,F,2202.0,49000.0,0.0,2202.0,1898.0,3,2,147000.0,396.6,10126,0.0
14991,N,F,2237.0,60500.0,0.0,2237.0,1869.0,4,3,242000.0,789.5799999999999,10213,0.0
14992,U,F,2257.0,31500.0,0.0,2257.0,,2,0,63000.0,0.0,0,0.0
14993,N,F,2285.0,68000.0,0.0,2285.0,,1,0,544000.0,0.0,0,0.0
14994,N,F,2237.0,204800.0,0.0,2237.0,785.0,4,22,728207.0,8858.11,51798,0.0
14995,N,F,2252.0,51900.0,0.0,2252.0,280.0,5,8,259500.0,2660.9500000000003,70250,0.0
14996,N,J,2260.0,200000.0,0.0,2260.0,2642.0,10,19,4247000.0,33487.24,48204,0.0
14997,N,F,2260.0,60700.0,0.0,2260.0,1805.0,2,6,93700.0,2880.7400000000002,30592,0.0
14998,N,F,2286.0,47300.0,0.0,2286.0,2080.0,2,5,189200.0,1633.8199999999997,30722,0.0
14999,N,F,2288.0,51200.0,0.0,2288.0,,2,0,819200.0,0.0,0,0.0
15000,U,F,2260.0,36000.0,0.0,2260.0,,2,0,72000.0,0.0,0,0.0
15001,N,F,2287.0,53890.0,0.0,2287.0,1561.0,3,1,323340.0,445.02,36000,0.0
15002,N,F,2261.0,70000.0,0.0,2261.0,743.0,4,8,280000.0,3820.51,58157,0.0
15003,U,F,2261.0,59700.0,0.0,2261.0,1914.0,5,6,568800.0,1280.0,36260,0.0
15004,N,F,2261.0,44500.0,0.0,2261.0,1478.0,4,4,356000.0,1824.06,18743,0.0
15005,U,F,2269.0,33000.0,0.0,2269.0,,1,0,33000.0,0.0,0,0.0
15006,N,F,2261.0,46490.0,0.0,2261.0,,1,0,46490.0,0.0,0,0.0
15007,U,F,2256.0,31000.0,0.0,2256.0,,2,0,62000.0,0.0,0,0.0
15008,N,F,2241.0,205000.0,0.0,2241.0,1555.0,3,21,615000.0,7744.53,23636,0.0
15009,N,F,2261.0,57000.0,0.0,2261.0,1625.0,1,3,114000.0,3828.0,29414,0.0
15010,N,F,2241.0,69000.0,0.0,2241.0,134.0,3,16,207000.0,6489.090000000001,20770,0.0
15011,N,J,2269.0,68400.0,0.0,2269.0,,2,0,410400.0,0.0,0,0.0
15012,U,F,2286.0,39000.0,0.0,2286.0,,3,0,351000.0,0.0,0,0.0
15013,N,F,2287.0,48900.0,0.0,2287.0,,4,0,195600.0,0.0,0,0.0
15014,N,F,2207.0,52800.0,0.0,2207.0,770.0,4,7,630600.0,4012.83,4514,0.0
15015,N,F,2257.0,133650.0,0.0,2257.0,1557.0,1,3,133650.0,796.68,15993,0.0
15016,N,F,2288.0,41400.0,0.0,2288.0,1000.0,2,9,165600.0,6183.7,20584,0.0
15017,N,J,2207.0,56000.0,0.0,2207.0,,1,0,112000.0,0.0,0,0.0
15018,N,F,2262.0,40400.0,0.0,2262.0,1892.0,1,2,80800.0,472.98,6985,0.0
15019,N,F,2289.0,34900.0,0.0,2289.0,486.0,3,15,104700.0,5682.329999999999,103347,0.0
15020,U,F,2243.0,34000.0,0.0,2243.0,,1,0,34000.0,0.0,0,0.0
15021,N,F,2263.0,54500.0,0.0,2263.0,150.0,2,7,109000.0,4029.0099999999993,48659,0.0
15022,N,F,2258.0,171800.0,0.0,2258.0,1040.0,2,9,343600.0,175.87,37885,0.0
15023,N,F,2244.0,69700.0,0.0,2244.0,,2,0,139400.0,0.0,0,0.0
15024,N,F,2275.0,97000.0,0.0,2275.0,,5,0,1455000.0,0.0,0,0.0
15025,N,F,2262.0,77490.0,0.0,2262.0,910.0,1,12,77490.0,5931.86,61590,0.0
15026,N,F,2212.0,116000.0,0.0,2212.0,266.0,4,6,464000.0,41584.25,58642,0.0
15027,N,F,2212.0,53500.0,0.0,2212.0,,3,0,160500.0,0.0,0,0.0
15028,U,F,2212.0,39000.0,0.0,2212.0,1705.0,3,4,117000.0,1480.0,69861,0.0
15029,N,F,2267.0,36500.0,0.0,2267.0,1812.0,1,3,36500.0,1329.0,20324,0.0
15030,N,F,2247.0,44200.0,0.0,2247.0,1954.0,3,2,132600.0,396.6,9401,0.0
15031,N,F,2267.0,40230.0,0.0,2267.0,,3,0,120690.0,0.0,0,0.0
15032,N,F,2262.0,32900.0,0.0,2262.0,315.0,2,5,131600.0,3840.54,36022,0.0
15033,N,F,2275.0,48200.0,0.0,2275.0,1757.0,3,2,433800.0,4290.0,18957,0.0
15034,N,F,2275.0,62600.0,0.0,2275.0,1995.0,3,1,563400.0,2580.0,15967,0.0
15035,N,F,2267.0,68600.0,0.0,2267.0,758.0,5,6,341800.0,2090.25,69420,0.0
15036,N,F,2262.0,57000.0,0.0,2262.0,427.0,4,7,228000.0,3176.9,62092,0.0
15037,N,F,2294.0,52700.0,0.0,2294.0,1134.0,7,1,716200.0,1206.28,28000,0.0
15038,N,F,2212.0,40500.0,0.0,2212.0,1372.0,3,7,121500.0,1239.0500000000002,64387,0.0
15039,N,F,2294.0,52500.0,0.0,2294.0,1726.0,3,2,157500.0,814.3399999999999,20500,0.0
15040,N,F,2267.0,39400.0,0.0,2267.0,492.0,4,13,157600.0,4006.62,67680,0.0
15041,N,F,2275.0,101000.0,0.0,2275.0,,2,0,606000.0,0.0,0,0.0
15042,U,F,2212.0,32000.0,0.0,2212.0,532.0,2,2,128000.0,1998.04,80913,0.0
15043,N,F,2292.0,68300.0,0.0,2292.0,,3,0,204900.0,0.0,0,0.0
15044,N,F,2292.0,38998.07,0.0,2292.0,1025.0,2,7,77996.14,1192.09,43360,0.0
15045,N,F,2293.0,40764.0,0.0,2293.0,1629.0,2,5,81528.0,1953.29,20314,0.0
15046,N,F,2292.0,40800.0,0.0,2292.0,670.0,1,9,40800.0,1790.8500000000001,52696,0.0
15047,N,F,2247.0,53000.0,0.0,2247.0,,2,0,106000.0,0.0,0,0.0
15048,N,F,2295.0,97000.0,0.0,2295.0,,4,2,3104000.0,426.7,10995,0.0
15049,N,F,2212.0,78000.0,0.0,2212.0,1855.0,6,2,936000.0,517.2,10526,0.0
15050,N,F,2292.0,51500.0,0.0,2292.0,,1,0,51500.0,0.0,0,0.0
15051,N,F,2262.0,49200.0,0.0,2262.0,2709.0,5,5,625200.0,1184.84,20764,0.0
15052,N,F,2247.0,52500.0,0.0,2247.0,1397.0,5,5,262500.0,2138.51,26580,0.0
15053,N,F,2212.0,184000.0,0.0,2212.0,1431.0,2,7,368000.0,828.6899999999999,57676,0.0
15054,N,F,2267.0,70000.0,0.0,2267.0,,5,0,380000.0,0.0,0,0.0
15055,N,F,2292.0,69000.0,0.0,2292.0,1161.0,3,2,207000.0,1047.3200000000002,43964,0.0
15056,N,F,2247.0,47700.0,0.0,2247.0,212.0,3,12,143100.0,8745.16,94020,0.0
15057,N,F,2267.0,33990.0,0.0,2267.0,1806.0,1,4,33990.0,1115.62,21004,0.0
15058,N,F,2267.0,34000.0,0.0,2267.0,,1,0,34000.0,0.0,0,0.0
15059,N,F,2212.0,34000.0,0.0,2212.0,1785.0,1,1,34000.0,430.0,11018,0.0
15060,U,F,2275.0,42500.0,0.0,2275.0,,2,0,170000.0,0.0,0,0.0
15061,N,F,2267.0,69680.0,0.0,2267.0,2991.0,3,5,209040.0,687.5799999999999,20362,0.0
15062,N,F,2269.0,61000.0,0.0,2269.0,,4,0,244000.0,0.0,0,0.0
15063,N,F,2264.0,41003.0,0.0,2264.0,676.0,1,10,41003.0,4180.2699999999995,30482,0.0
15064,N,F,2269.0,42240.0,0.0,2269.0,1497.0,5,8,211200.0,1594.82,42153,0.0
15065,N,F,2269.0,41000.0,0.0,2269.0,,2,0,82000.0,0.0,0,0.0
15066,N,F,2249.0,37900.0,0.0,2249.0,1869.0,2,2,75800.0,212.21,9849,0.0
15067,N,F,2214.0,56000.0,0.0,2214.0,276.0,4,7,224000.0,2950.52,30120,0.0
15068,U,F,2269.0,26000.0,0.0,2269.0,,1,0,26000.0,0.0,0,0.0
15069,N,F,2295.0,37885.0,0.0,2295.0,151.0,1,23,37885.0,12531.609999999999,62133,0.0
15070,N,F,2269.0,61210.0,0.0,2269.0,,1,0,61210.0,0.0,0,0.0
15071,N,F,2269.0,37990.0,0.0,2269.0,,1,0,37990.0,0.0,0,0.0
15072,N,F,2269.0,39355.0,0.0,2269.0,356.0,1,20,39355.0,5010.0,50915,0.0
15073,N,F,2294.0,64000.0,0.0,2294.0,,1,0,64000.0,0.0,0,0.0
15074,N,F,2269.0,175000.0,0.0,2269.0,,2,0,350000.0,0.0,0,0.0
15075,N,F,2264.0,50000.0,0.0,2264.0,1979.0,4,7,400000.0,6463.6,20732,0.0
15076,N,F,2294.0,71000.0,0.0,2294.0,964.0,3,1,213000.0,68.1,67852,0.0
15077,N,F,2249.0,52950.0,0.0,2249.0,1673.0,3,8,158850.0,2563.03,33730,0.0
15078,N,F,2294.0,52200.0,0.0,2294.0,1343.0,3,4,156600.0,1519.72,35096,0.0
15079,N,F,2269.0,52200.0,0.0,2269.0,1080.0,2,3,313200.0,2889.42,39253,0.0
15080,N,F,2269.0,40000.0,0.0,2269.0,561.0,1,17,40000.0,4132.85,59157,0.0
15081,N,F,2269.0,35000.0,0.0,2269.0,541.0,1,3,35000.0,931.8,55165,0.0
15082,N,F,2294.0,69000.0,0.0,2294.0,2063.0,2,1,138000.0,554.0,10273,0.0
15083,N,F,2214.0,100000.0,0.0,2214.0,,4,0,1200000.0,0.0,0,0.0
15084,N,F,2214.0,45000.0,0.0,2214.0,1408.0,4,5,360000.0,3693.02,51139,0.0
15085,N,F,2277.0,49000.0,0.0,2277.0,121.0,1,17,49000.0,18474.96,12638,0.0
15086,N,F,2249.0,42400.0,0.0,2249.0,1591.0,4,4,169600.0,938.15,20383,0.0
15087,N,F,2298.0,60500.0,0.0,2298.0,,1,0,484000.0,0.0,0,0.0
15088,N,F,2215.0,78500.0,0.0,2215.0,,2,0,157000.0,0.0,0,0.0
15089,N,F,2295.0,52500.0,0.0,2295.0,741.0,3,3,157500.0,1057.9,76854,0.0
15090,N,F,2295.0,43800.0,0.0,2295.0,135.0,4,2,525600.0,3604.89,39742,0.0
15091,N,F,2270.0,68800.0,0.0,2270.0,,1,0,68800.0,0.0,0,0.0
